gene_id,gene,ctl1,ctl2,ctl3,ctl4,ctl5,ctl6,ctl7
ENSMUSG00000062310,Glrp1,0,0,0,0,0,0,0
ENSMUSG00000062312,Erbb2,0,0,0,1,0,0,3
ENSMUSG00000062327,T,0,0,0,0,0,0,0
ENSMUSG00000062329,Cytl1,0,0,0,0,0,0,0
ENSMUSG00000062342,Serpinb9e,0,0,0,0,0,0,0
ENSMUSG00000062345,Serpinb2,0,0,0,0,0,0,1
ENSMUSG00000062352,Itgb1bp1,2,7,1,21,2,1,8
ENSMUSG00000062369,Usp17lb,0,0,0,0,0,0,0
ENSMUSG00000062372,Otof,0,0,0,0,0,0,2
ENSMUSG00000062373,Tmem65,4,16,2,72,5,1,46
ENSMUSG00000062376,Borcs7,0,0,0,3,0,3,2
ENSMUSG00000062380,Tubb3,20,49,10,261,3,0,83
ENSMUSG00000062382,Ftl1-ps1,0,0,0,0,0,0,4
ENSMUSG00000062393,Dgkk,0,0,0,0,0,0,0
ENSMUSG00000062397,Zfp706,0,3,2,18,0,0,9
ENSMUSG00000062400,Krtap6-5,0,0,0,0,0,0,0
ENSMUSG00000062410,Hsd3b3,0,0,0,0,0,0,0
ENSMUSG00000062421,Arf2,0,4,0,14,1,1,15
ENSMUSG00000062432,Cyp26c1,0,0,0,0,0,0,0
ENSMUSG00000062433,Krtap6-2,0,0,0,0,0,0,0
ENSMUSG00000062438,Adam1b,0,0,0,0,0,0,0
ENSMUSG00000062444,Ap3b2,0,3,4,21,1,0,30
ENSMUSG00000062464,Cyp4f37,0,0,0,0,0,0,0
ENSMUSG00000062478,Ctrc,0,0,0,0,0,0,0
ENSMUSG00000062480,Acat3,0,0,0,0,0,0,0
ENSMUSG00000062483,Vmn1r171,0,0,0,0,0,0,0
ENSMUSG00000062488,Ifit3b,0,0,0,0,0,0,0
ENSMUSG00000062510,Nsl1,0,0,0,3,0,0,0
ENSMUSG00000062515,Fabp4,0,0,0,0,0,0,0
ENSMUSG00000062518,Zfp534,0,0,0,0,0,0,0
ENSMUSG00000062519,Zfp398,0,0,1,5,1,0,9
ENSMUSG00000062524,Ncr1,0,0,0,0,0,0,0
ENSMUSG00000062526,Mppe1,0,0,0,3,1,1,3
ENSMUSG00000062528,Tas2r109,0,0,0,0,0,0,0
ENSMUSG00000062542,Syt9,0,0,0,0,0,0,6
ENSMUSG00000062545,Tlr12,0,0,0,0,0,0,0
ENSMUSG00000062546,V1ra8,0,0,0,0,0,0,0
ENSMUSG00000062551,Prl2c1,0,0,0,0,0,0,0
ENSMUSG00000062556,Scgb1b2,0,0,0,0,0,0,0
ENSMUSG00000062563,Cys1,0,0,0,0,0,0,0
ENSMUSG00000062564,Tex28,0,0,0,0,0,0,0
ENSMUSG00000062580,Timm17a,2,9,1,33,1,1,24
ENSMUSG00000062585,Cnr2,0,0,0,0,0,0,0
ENSMUSG00000062590,Armc9,0,1,0,8,0,1,13
ENSMUSG00000062591,Tubb4a,5,42,1,138,1,0,270
ENSMUSG00000062598,Vmn1r178,0,0,0,0,0,0,0
ENSMUSG00000062604,Srpk2,0,4,2,15,4,1,47
ENSMUSG00000062609,Kcnj15,0,0,0,0,0,0,0
ENSMUSG00000062624,Cyp2c67,0,0,0,0,0,0,0
ENSMUSG00000062627,Mysm1,0,0,0,4,0,0,10
ENSMUSG00000062638,Btnl1,0,0,0,0,0,0,0
ENSMUSG00000062646,Ganc,0,0,0,0,0,0,1
ENSMUSG00000062651,H2al2a,0,0,0,0,0,0,0
ENSMUSG00000062661,Ncs1,0,4,1,11,1,1,34
ENSMUSG00000062691,Cebpzos,1,5,0,13,0,0,11
ENSMUSG00000062694,Cav3,0,0,0,0,0,0,0
ENSMUSG00000062705,Tpbpb,0,0,0,0,0,0,0
ENSMUSG00000062713,Sim2,0,0,0,0,0,0,0
ENSMUSG00000062729,Ppox,0,2,0,14,2,5,12
ENSMUSG00000062732,Lypd4,0,0,0,1,0,0,0
ENSMUSG00000062743,Zfp677,0,0,0,0,0,0,0
ENSMUSG00000062751,Prss1,0,0,0,0,0,0,0
ENSMUSG00000062760,Shisal1,0,0,1,1,0,0,9
ENSMUSG00000062761,Zfp512,0,1,0,5,1,1,4
ENSMUSG00000062762,Ei24,1,3,1,10,2,0,14
ENSMUSG00000062773,Tex101,0,0,0,0,0,0,0
ENSMUSG00000062778,Chia1,0,0,0,0,0,0,0
ENSMUSG00000062785,Kcnc3,65,374,57,1502,50,50,367
ENSMUSG00000062794,Zfp599,0,0,0,5,1,2,0
ENSMUSG00000062797,Hikeshi,2,3,0,21,0,2,9
ENSMUSG00000062814,Ssxa1,0,0,0,0,0,0,0
ENSMUSG00000062818,Vmn1r51,0,0,0,0,0,0,0
ENSMUSG00000062825,Actg1,10,50,7,209,2,1,97
ENSMUSG00000062826,Ces2f,0,0,0,0,0,0,0
ENSMUSG00000062833,Sval3,0,0,0,0,0,0,0
ENSMUSG00000062859,Tcp11,0,0,0,0,0,0,0
ENSMUSG00000062861,Zfp28,0,0,0,0,0,0,1
ENSMUSG00000062866,Phactr2,2,12,3,35,10,13,15
ENSMUSG00000062867,Impdh2,1,1,0,10,4,0,4
ENSMUSG00000062901,Klhl24,0,1,0,2,1,1,12
ENSMUSG00000062905,Vmn1r32,0,0,0,0,0,0,0
ENSMUSG00000062906,Hdac10,0,0,0,1,0,2,4
ENSMUSG00000062908,Acadm,0,1,0,2,0,0,6
ENSMUSG00000062929,Cfl2,0,5,1,22,2,0,16
ENSMUSG00000062931,Zfp938,0,0,0,3,0,0,3
ENSMUSG00000062937,Mtap,0,0,0,14,0,0,11
ENSMUSG00000062939,Stat4,0,0,0,0,0,0,1
ENSMUSG00000062949,Atp11c,1,0,0,2,0,0,8
ENSMUSG00000062952,Tas2r110,0,0,0,0,0,0,0
ENSMUSG00000062960,Kdr,0,0,0,0,0,0,3
ENSMUSG00000062961,Ccdc177,0,0,0,0,0,0,1
ENSMUSG00000062963,Ufc1,4,12,0,37,0,1,30
ENSMUSG00000062980,Cped1,0,0,0,0,0,0,0
ENSMUSG00000062995,Ica1,1,0,1,15,4,2,8
ENSMUSG00000063011,Msln,0,0,0,0,0,0,0
ENSMUSG00000063015,Ccni,0,1,2,6,2,2,81
ENSMUSG00000063019,Manbal,0,1,0,7,0,0,27
ENSMUSG00000063049,Ing2,0,2,0,2,2,0,5
ENSMUSG00000063052,Lrrc40,0,0,0,2,0,0,3
ENSMUSG00000063058,Prr23a2,0,0,0,0,0,0,0
ENSMUSG00000063060,Sox7,0,0,0,0,1,0,2
ENSMUSG00000063063,Ctnna2,1,5,1,11,8,4,23
ENSMUSG00000063065,Mapk3,0,6,0,3,0,0,23
ENSMUSG00000063077,Kif1b,0,3,3,24,4,1,142
ENSMUSG00000063089,Klk1b8,0,0,0,0,0,0,0
ENSMUSG00000063108,Zfp26,0,0,0,3,3,3,4
ENSMUSG00000063129,Aldoart2,0,0,0,0,0,0,0
ENSMUSG00000063130,Calml3,0,0,0,0,0,0,0
ENSMUSG00000063133,Klk1b1,0,0,0,0,0,0,0
ENSMUSG00000063142,Kcnma1,7,63,10,278,16,30,50
ENSMUSG00000063145,Bbs5,1,0,0,7,2,2,1
ENSMUSG00000063146,Clip2,1,7,2,34,1,2,37
ENSMUSG00000063157,Csn2,0,0,0,0,0,0,0
ENSMUSG00000063160,Numbl,0,2,0,16,0,0,40
ENSMUSG00000063163,Speer2,0,0,0,0,0,0,0
ENSMUSG00000063177,Klk1b27,0,0,0,0,0,0,0
ENSMUSG00000063179,Pstk,1,1,0,11,0,0,3
ENSMUSG00000063193,Cd300lb,0,0,0,0,0,0,0
ENSMUSG00000063200,Nol7,0,1,0,15,1,0,13
ENSMUSG00000063229,Ldha,2,1,0,15,0,0,42
ENSMUSG00000063232,Serpina11,0,0,0,0,0,0,0
ENSMUSG00000063234,Gpr84,0,0,0,0,0,0,0
ENSMUSG00000063235,Ptpmt1,0,2,0,13,2,2,8
ENSMUSG00000063239,Grm4,0,3,1,3,3,1,212
ENSMUSG00000063251,Krtap4-1,0,0,0,0,0,0,0
ENSMUSG00000063253,Scoc,0,8,1,20,0,0,18
ENSMUSG00000063260,Syt10,0,0,0,0,0,0,1
ENSMUSG00000063268,Parp10,0,0,0,0,0,0,0
ENSMUSG00000063273,Naa15,0,3,0,17,1,2,15
ENSMUSG00000063275,Hacd1,0,3,0,14,1,0,8
ENSMUSG00000063281,Zfp35,0,2,0,4,1,0,8
ENSMUSG00000063296,Tmem117,0,1,0,1,0,1,6
ENSMUSG00000063297,Luzp2,0,0,1,1,0,1,82
ENSMUSG00000063305,Psg20,0,0,0,0,0,0,0
ENSMUSG00000063317,Usp31,0,2,0,14,3,1,10
ENSMUSG00000063334,Krr1,0,2,0,11,3,1,10
ENSMUSG00000063354,Slc39a4,0,0,0,0,0,0,0
ENSMUSG00000063358,Mapk1,1,7,1,54,2,0,53
ENSMUSG00000063362,Alg11,0,2,0,6,2,0,3
ENSMUSG00000063376,Ifna13,0,0,0,0,0,0,0
ENSMUSG00000063382,Bcl9l,0,2,0,8,0,0,32
ENSMUSG00000063383,Zfp947,0,0,0,1,0,0,0
ENSMUSG00000063406,Tmed5,2,1,1,7,0,2,2
ENSMUSG00000063409,Lrrc43,0,0,0,0,0,0,0
ENSMUSG00000063410,Stk24,0,2,0,8,1,0,18
ENSMUSG00000063415,Cyp26b1,0,0,0,0,0,0,15
ENSMUSG00000063428,Ddo,0,0,0,0,0,0,7
ENSMUSG00000063430,Wscd2,1,3,0,1,9,2,59
ENSMUSG00000063434,Sorcs3,0,0,0,0,0,0,11
ENSMUSG00000063439,B9d2,0,1,0,8,1,0,13
ENSMUSG00000063445,Nmral1,0,1,0,1,0,1,2
ENSMUSG00000063446,Plppr1,0,0,0,0,0,0,5
ENSMUSG00000063447,Ube2d2b,0,0,0,0,0,0,0
ENSMUSG00000063450,Syne2,0,1,1,10,2,4,8
ENSMUSG00000063458,Lrmda,0,0,0,0,0,0,0
ENSMUSG00000063478,Tas2r114,0,0,0,0,0,0,0
ENSMUSG00000063480,Snu13,2,10,1,29,1,0,23
ENSMUSG00000063488,Zkscan7,0,0,0,0,0,0,4
ENSMUSG00000063506,Arhgap22,0,0,0,0,0,0,0
ENSMUSG00000063511,Snrnp70,2,7,3,40,8,7,80
ENSMUSG00000063522,Ly6m,0,0,0,0,0,0,0
ENSMUSG00000063529,Stmnd1,0,0,0,0,0,0,0
ENSMUSG00000063531,Sema3e,0,0,0,0,0,0,3
ENSMUSG00000063550,Nup98,0,4,0,8,0,0,4
ENSMUSG00000063558,Aox1,0,0,0,0,0,0,2
ENSMUSG00000063564,Col23a1,0,2,1,3,0,0,15
ENSMUSG00000063568,Jazf1,0,0,0,0,0,0,6
ENSMUSG00000063576,Klhdc3,0,4,4,25,3,0,40
ENSMUSG00000063590,Slc22a28,0,0,0,0,0,0,0
ENSMUSG00000063594,Gng8,0,0,0,0,0,0,4
ENSMUSG00000063600,Egfem1,0,0,0,0,1,0,0
ENSMUSG00000063605,Ccdc102a,0,0,0,0,0,0,4
ENSMUSG00000063626,Unc5d,0,8,0,10,1,3,2
ENSMUSG00000063632,Sox11,0,0,0,0,0,1,41
ENSMUSG00000063646,Jakmip1,0,0,0,0,0,0,0
ENSMUSG00000063651,Cnfn,0,0,0,0,0,0,0
ENSMUSG00000063652,Slc22a21,0,0,0,0,0,0,0
ENSMUSG00000063659,Zbtb18,0,0,2,8,3,1,232
ENSMUSG00000063661,Krt73,0,0,0,0,0,0,0
ENSMUSG00000063663,Brwd3,0,3,1,4,1,2,12
ENSMUSG00000063672,Nkx6-3,0,0,0,1,0,1,1
ENSMUSG00000063681,Crb1,0,0,0,0,0,0,0
ENSMUSG00000063683,Glyat,0,0,0,0,0,0,0
ENSMUSG00000063687,Pcdhb5,0,2,0,13,0,0,1
ENSMUSG00000063694,Cycs,0,0,0,4,0,0,1
ENSMUSG00000063698,Sfxn4,0,2,0,11,2,2,5
ENSMUSG00000063704,Mapk15,0,0,0,0,0,0,0
ENSMUSG00000063713,Klk1b24,0,0,0,0,0,0,0
ENSMUSG00000063727,Tnfrsf11b,0,0,0,0,0,0,0
ENSMUSG00000063728,Magea6,0,0,0,0,0,0,0
ENSMUSG00000063730,Hsd3b2,0,0,0,0,0,0,0
ENSMUSG00000063760,Rnf217,0,0,0,0,0,0,8
ENSMUSG00000063762,Tas2r129,0,0,0,0,0,0,0
ENSMUSG00000063765,Chadl,0,1,0,1,0,0,6
ENSMUSG00000063767,S100a7a,0,0,0,0,0,0,1
ENSMUSG00000063779,Chil4,0,0,0,0,0,0,0
ENSMUSG00000063785,Utp14a,1,0,1,5,0,0,2
ENSMUSG00000063787,Chchd1,0,1,3,10,0,0,13
ENSMUSG00000063796,Slc22a8,0,0,0,0,0,0,3
ENSMUSG00000063800,Prpf38a,1,2,0,16,1,1,20
ENSMUSG00000063801,Ap3s2,0,1,2,26,1,0,14
ENSMUSG00000063802,Hspbp1,0,4,0,22,2,1,22
ENSMUSG00000063804,Lin28b,0,0,0,0,2,1,0
ENSMUSG00000063808,Gpatch1,0,0,0,2,0,0,3
ENSMUSG00000063810,Alms1,0,1,0,2,1,0,8
ENSMUSG00000063820,Arl9,0,0,0,0,0,0,0
ENSMUSG00000063838,Cdc42ep5,0,0,0,0,0,0,0
ENSMUSG00000063849,Ppcdc,0,1,0,5,0,2,8
ENSMUSG00000063851,Rnf183,0,0,0,0,0,0,0
ENSMUSG00000063856,Gpx1,0,11,0,18,1,0,24
ENSMUSG00000063870,Chd4,0,2,2,18,8,4,40
ENSMUSG00000063873,Slc24a3,0,0,0,0,0,0,28
ENSMUSG00000063882,Uqcrh,0,0,0,0,0,0,1
ENSMUSG00000063884,Ptcd3,0,5,1,20,2,3,22
ENSMUSG00000063887,Nlgn1,0,2,0,0,0,0,7
ENSMUSG00000063889,Crem,0,0,1,4,2,0,6
ENSMUSG00000063894,Zkscan8,0,0,1,6,0,4,7
ENSMUSG00000063900,Adam26b,0,0,0,0,0,0,0
ENSMUSG00000063903,Klk1,0,0,0,0,0,0,0
ENSMUSG00000063904,Dpp3,0,6,0,27,2,1,9
ENSMUSG00000063919,Srrm4,0,3,0,1,0,0,20
ENSMUSG00000063929,Cyp4a32,0,0,0,0,0,0,0
ENSMUSG00000063931,Pepd,2,11,0,61,0,0,17
ENSMUSG00000063932,Poteg,0,0,0,0,0,0,0
ENSMUSG00000063935,Zar1,0,0,0,0,0,0,0
ENSMUSG00000063952,Brpf3,0,1,0,5,0,1,14
ENSMUSG00000063953,Amd2,0,0,0,0,0,0,0
ENSMUSG00000063971,Krt88,0,0,0,0,0,0,0
ENSMUSG00000063972,Nr6a1,0,0,0,3,0,1,0
ENSMUSG00000063975,Slco1a5,0,0,0,0,0,0,0
ENSMUSG00000063998,Vmn1r211,0,0,0,0,0,0,0
ENSMUSG00000064010,Dppa1,0,0,0,0,0,0,0
ENSMUSG00000064023,Klk8,0,0,0,0,0,0,0
ENSMUSG00000064030,Pym1,0,2,0,2,1,0,10
ENSMUSG00000064036,Mro,0,0,0,2,0,0,4
ENSMUSG00000064037,Gpn1,0,1,0,10,0,0,23
ENSMUSG00000064039,Ccr1l1,0,0,0,0,0,0,0
ENSMUSG00000064057,Scgb3a1,0,0,0,0,0,0,0
ENSMUSG00000064061,Dzip3,0,2,0,22,5,5,21
ENSMUSG00000064063,BC048507,0,0,0,0,0,0,0
ENSMUSG00000064065,Ipcef1,0,0,0,2,0,0,7
ENSMUSG00000064068,Mtx1,1,0,0,8,0,0,1
ENSMUSG00000064080,Fbln2,0,0,0,0,0,0,0
ENSMUSG00000064090,Vrk2,0,0,0,1,0,0,0
ENSMUSG00000064105,Cnnm2,3,7,2,22,4,2,15
ENSMUSG00000064109,Hcst,0,0,0,0,0,0,1
ENSMUSG00000064115,Cadm2,1,24,1,66,1,1,45
ENSMUSG00000064120,Mocs1,0,0,0,5,1,0,8
ENSMUSG00000064125,Prr36,0,0,0,0,0,0,20
ENSMUSG00000064127,Med14,0,1,0,8,0,1,12
ENSMUSG00000064128,Cenpj,0,0,0,0,0,0,1
ENSMUSG00000064137,Rhox8,0,0,0,0,0,0,0
ENSMUSG00000064140,Trim38,0,0,0,0,0,0,0
ENSMUSG00000064141,Zfp69,0,0,0,0,0,0,0
ENSMUSG00000064145,Arih2,0,1,0,7,3,1,13
ENSMUSG00000064147,Rab44,0,0,0,0,0,0,0
ENSMUSG00000064156,Prol1,0,0,0,0,0,0,0
ENSMUSG00000064158,Izumo1,0,0,0,0,0,0,0
ENSMUSG00000064165,Krt39,0,0,0,0,0,0,0
ENSMUSG00000064179,Tnnt1,0,0,0,0,0,0,0
ENSMUSG00000064181,Rab3ip,0,0,0,3,1,2,22
ENSMUSG00000064201,Krt2,0,0,0,0,0,0,0
ENSMUSG00000064210,Ano6,0,5,0,10,8,8,1
ENSMUSG00000064215,Ifi27,0,0,0,0,0,0,3
ENSMUSG00000064224,Gsdma3,0,0,0,0,0,0,0
ENSMUSG00000064225,Paqr9,1,4,1,20,0,0,19
ENSMUSG00000064247,Plcxd1,0,0,0,0,0,1,1
ENSMUSG00000064254,Ethe1,0,1,0,0,0,0,4
ENSMUSG00000064262,Gimap8,0,0,0,0,0,0,0
ENSMUSG00000064264,Zfp428,1,1,0,14,1,2,35
ENSMUSG00000064267,Hvcn1,0,0,0,0,0,0,1
ENSMUSG00000064272,Gpbar1,0,0,0,0,0,0,0
ENSMUSG00000064280,Ccdc146,0,0,0,4,0,0,2
ENSMUSG00000064284,Cdpf1,0,0,0,2,0,1,3
ENSMUSG00000064289,Tank,1,3,0,5,4,0,6
ENSMUSG00000064293,Cntn4,0,7,1,0,3,0,13
ENSMUSG00000064294,Aox3,0,0,0,0,0,0,1
ENSMUSG00000064302,Clasp1,0,11,2,23,6,3,25
ENSMUSG00000064307,Lrrc51,0,0,0,0,0,0,1
ENSMUSG00000064310,Zpld1,0,0,0,0,0,0,0
ENSMUSG00000064325,Hhip,0,0,0,0,0,0,2
ENSMUSG00000064326,Siva1,0,0,0,1,0,0,1
ENSMUSG00000064329,Scn1a,3,22,3,62,5,4,18
ENSMUSG00000064330,Pde6h,0,0,0,0,0,0,0
ENSMUSG00000064341,mt-Nd1,13,133,35,587,9,0,145
ENSMUSG00000064345,mt-Nd2,7,53,7,228,3,0,38
ENSMUSG00000064351,mt-Co1,8,153,37,801,7,0,240
ENSMUSG00000064354,mt-Co2,38,312,56,1193,23,1,418
ENSMUSG00000064356,mt-Atp8,14,184,38,809,8,0,271
ENSMUSG00000064357,mt-Atp6,26,202,39,753,14,1,309
ENSMUSG00000064358,mt-Co3,15,147,32,597,12,0,215
ENSMUSG00000064360,mt-Nd3,1,29,6,145,3,0,19
ENSMUSG00000064363,mt-Nd4,3,31,3,135,2,0,42
ENSMUSG00000064367,mt-Nd5,7,84,19,403,2,0,142
ENSMUSG00000064368,mt-Nd6,5,29,4,128,2,0,114
ENSMUSG00000064370,mt-Cytb,10,126,29,544,13,2,287
ENSMUSG00000064373,Selenop,0,2,1,9,1,1,20
ENSMUSG00000065947,mt-Nd4l,16,72,12,400,2,0,171
ENSMUSG00000065954,Tacc1,2,9,2,105,6,7,25
ENSMUSG00000065968,Ifitm7,0,0,0,0,0,0,1
ENSMUSG00000065979,Cpped1,0,1,0,8,0,2,7
ENSMUSG00000065987,Cd209b,0,0,0,0,0,0,0
ENSMUSG00000065990,Aurkaip1,2,2,1,34,1,0,26
ENSMUSG00000065999,Zfp985,0,0,0,0,0,0,0
ENSMUSG00000066000,Zfp979,0,0,0,0,0,0,0
ENSMUSG00000066007,Zfp600,0,0,0,0,0,0,0
ENSMUSG00000066026,Dhrs3,1,7,1,44,0,3,19
ENSMUSG00000066030,Oog2,0,0,0,0,0,0,0
ENSMUSG00000066036,Ubr4,1,9,4,20,2,3,25
ENSMUSG00000066037,Hnrnpr,2,4,0,15,1,2,8
ENSMUSG00000066042,Med18,2,0,0,2,0,0,8
ENSMUSG00000066043,Phactr4,1,0,0,1,0,0,1
ENSMUSG00000066058,Cldn19,0,0,0,0,0,0,0
ENSMUSG00000066071,Cyp4a12a,0,0,0,0,0,0,0
ENSMUSG00000066072,Cyp4a10,0,0,0,0,0,0,0
ENSMUSG00000066090,Insl5,0,0,0,0,1,0,0
ENSMUSG00000066097,Cyp2j11,0,0,0,0,0,0,0
ENSMUSG00000066108,Muc5b,0,0,0,0,0,0,0
ENSMUSG00000066113,Adamtsl1,0,0,0,0,0,0,1
ENSMUSG00000066129,Kndc1,0,1,0,0,1,0,40
ENSMUSG00000066148,Prpf4,0,3,0,3,0,0,8
ENSMUSG00000066149,Cdc26,0,1,0,5,1,0,4
ENSMUSG00000066150,Slc31a1,2,1,0,8,0,0,3
ENSMUSG00000066151,Fkbp15,0,3,0,11,1,2,7
ENSMUSG00000066152,Slc31a2,0,3,0,25,4,5,6
ENSMUSG00000066154,Mup3,0,0,0,0,0,0,0
ENSMUSG00000066189,Cacng3,0,0,0,1,0,0,6
ENSMUSG00000066191,Anks6,0,1,0,8,2,4,9
ENSMUSG00000066196,Spag8,0,0,0,0,0,0,1
ENSMUSG00000066197,Gpr139,0,0,0,0,0,0,0
ENSMUSG00000066224,Arid3c,0,0,0,0,0,0,0
ENSMUSG00000066232,Ipo7,0,0,1,10,1,0,1
ENSMUSG00000066233,Tmem42,0,5,0,17,0,0,3
ENSMUSG00000066235,Pomgnt2,1,1,1,6,0,0,8
ENSMUSG00000066258,Trim12a,0,0,0,0,0,0,0
ENSMUSG00000066278,Vps37b,0,2,1,16,0,1,37
ENSMUSG00000066279,Chrna10,0,0,0,0,0,0,0
ENSMUSG00000066306,Numa1,1,8,1,56,8,7,34
ENSMUSG00000066319,Rtp3,0,0,0,0,0,0,0
ENSMUSG00000066357,Wdr6,0,0,0,13,0,0,47
ENSMUSG00000066359,Tcl1b1,0,0,0,0,0,0,0
ENSMUSG00000066361,Serpina3c,0,0,0,0,0,0,0
ENSMUSG00000066363,Serpina3f,0,0,0,0,0,0,0
ENSMUSG00000066364,Serpina3b,0,0,0,0,0,0,0
ENSMUSG00000066366,Serpina1a,0,0,0,0,0,0,0
ENSMUSG00000066368,Actl11,0,0,0,0,0,0,0
ENSMUSG00000066372,Vmn2r65,0,0,0,0,0,0,0
ENSMUSG00000066382,Iqcf5,0,0,0,0,0,0,0
ENSMUSG00000066383,Iqcf1,0,0,0,0,0,0,0
ENSMUSG00000066406,Akap13,0,0,0,5,0,0,1
ENSMUSG00000066415,Msl2,0,1,0,6,3,2,20
ENSMUSG00000066438,Plekhd1,6,45,7,238,44,56,48
ENSMUSG00000066440,Zfyve26,0,0,1,2,1,1,7
ENSMUSG00000066441,Rdh11,6,16,3,67,1,2,10
ENSMUSG00000066456,Hmgn3,0,3,0,20,2,3,19
ENSMUSG00000066463,Omt2a,0,0,0,0,0,0,0
ENSMUSG00000066500,Izumo2,0,0,0,0,0,0,0
ENSMUSG00000066510,Ankdd1a,0,0,0,0,0,0,0
ENSMUSG00000066512,Klk1b5,0,0,0,0,0,0,1
ENSMUSG00000066513,Klk1b4,0,0,0,0,0,0,0
ENSMUSG00000066515,Klk1b3,0,0,0,0,0,0,0
ENSMUSG00000066516,Klk1b21,0,0,0,0,0,0,0
ENSMUSG00000066537,Vmn2r57,0,0,0,0,0,0,0
ENSMUSG00000066551,Hmgb1,0,1,1,8,1,0,14
ENSMUSG00000066568,Lsm14a,0,1,1,15,2,0,26
ENSMUSG00000066583,Scgb1b27,0,0,0,0,0,0,0
ENSMUSG00000066584,Scgb2b27,0,0,0,0,0,0,0
ENSMUSG00000066586,Scgb2b26,0,0,0,0,0,0,0
ENSMUSG00000066595,Flvcr1,0,3,1,0,5,0,12
ENSMUSG00000066607,Insyn1,14,61,9,323,4,5,99
ENSMUSG00000066621,Tecpr1,2,6,1,37,3,0,47
ENSMUSG00000066637,Ttc32,0,0,0,0,0,0,2
ENSMUSG00000066640,Fbxl18,2,5,0,12,0,0,7
ENSMUSG00000066643,Wdr35,0,0,0,1,0,0,1
ENSMUSG00000066652,Lefty2,0,0,0,0,0,0,0
ENSMUSG00000066677,Ifi208,0,0,0,0,0,0,0
ENSMUSG00000066682,Pilrb2,0,0,0,0,0,0,0
ENSMUSG00000066684,Pilrb1,0,0,0,0,0,0,0
ENSMUSG00000066687,Zbtb16,0,0,0,0,0,0,6
ENSMUSG00000066704,Cyp2b19,0,0,0,0,0,0,0
ENSMUSG00000066705,Fxyd6,0,1,0,2,1,0,55
ENSMUSG00000066720,Cldn9,0,0,0,0,0,0,0
ENSMUSG00000066721,Zfp575,0,0,0,0,0,0,0
ENSMUSG00000066735,Vkorc1l1,4,9,4,28,1,0,14
ENSMUSG00000066755,Tnfsf18,0,0,0,0,0,0,0
ENSMUSG00000066756,Igfl3,0,0,0,0,0,0,0
ENSMUSG00000066760,Psg16,1,3,0,3,2,1,6
ENSMUSG00000066772,Obox3,0,0,0,0,0,0,0
ENSMUSG00000066797,Zfp648,0,0,0,0,0,0,0
ENSMUSG00000066798,Zbtb6,0,0,1,1,1,0,3
ENSMUSG00000066800,Rnasel,0,0,0,0,0,0,3
ENSMUSG00000066803,Vmn1r84,0,0,0,0,0,0,0
ENSMUSG00000066804,Vmn1r83,0,0,0,0,0,0,0
ENSMUSG00000066820,Vmn2r28,0,0,0,0,0,0,0
ENSMUSG00000066829,Zfp810,2,0,0,5,2,1,7
ENSMUSG00000066838,Zfp772,0,0,0,3,0,0,1
ENSMUSG00000066839,Ecsit,0,5,0,16,0,1,18
ENSMUSG00000066842,Hmcn1,0,0,0,0,0,0,0
ENSMUSG00000066850,Vmn1r65,0,0,0,0,0,0,0
ENSMUSG00000066861,Oas1g,0,0,0,0,0,0,0
ENSMUSG00000066867,Oas1e,0,0,0,0,0,0,0
ENSMUSG00000066877,Nck2,0,0,0,2,0,1,9
ENSMUSG00000066880,Zfp617,0,2,0,3,0,0,2
ENSMUSG00000066892,Fbxl12,0,1,0,5,0,0,10
ENSMUSG00000066894,Vsig10,2,2,1,16,0,0,4
ENSMUSG00000066900,Suds3,0,2,3,19,2,4,36
ENSMUSG00000066952,Myo1h,0,0,0,1,0,0,0
ENSMUSG00000066975,Cryba4,0,0,0,0,0,0,0
ENSMUSG00000066979,Bub3,0,8,2,21,1,1,16
ENSMUSG00000067001,Serpinb7,0,0,0,0,0,0,0
ENSMUSG00000067006,Serpinb5,0,0,0,0,0,0,0
ENSMUSG00000067010,Vmn2r10,0,0,0,0,0,0,0
ENSMUSG00000067028,Cntnap5b,0,17,0,23,7,7,3
ENSMUSG00000067071,Hes6,0,1,0,10,0,0,7
ENSMUSG00000067081,Asb18,0,0,0,1,0,0,1
ENSMUSG00000067144,Slc22a7,0,0,1,0,2,0,0
ENSMUSG00000067148,Polr1c,1,5,0,11,0,3,14
ENSMUSG00000067149,Jchain,0,0,0,0,0,0,0
ENSMUSG00000067150,Xpo5,0,2,0,9,0,0,7
ENSMUSG00000067158,Col4a4,0,0,0,0,0,0,0
ENSMUSG00000067173,Mrgpra4,0,0,0,0,0,0,0
ENSMUSG00000067194,Eif1ax,1,7,1,19,0,1,15
ENSMUSG00000067199,Frat1,0,0,1,3,0,0,10
ENSMUSG00000067201,H2-M9,0,0,0,0,0,0,0
ENSMUSG00000067206,Lrrc66,0,0,0,0,0,0,0
ENSMUSG00000067212,H2-T23,0,0,0,0,0,0,0
ENSMUSG00000067215,Usp51,0,0,0,0,0,0,0
ENSMUSG00000067219,Nipal1,0,0,0,0,0,0,0
ENSMUSG00000067220,Cnga1,0,0,0,0,0,0,0
ENSMUSG00000067225,Cyp2c54,0,0,0,0,0,0,0
ENSMUSG00000067229,Cyp2c66,0,0,0,0,0,0,0
ENSMUSG00000067231,Cyp2c65,0,0,0,0,0,0,0
